Title,URL,Volume Issue,Vol Issue Year
MIND: An approach to optimize communication time via middleware tuning,https://www.sciencedirect.com/science/article/pii/S0306437918300887,Volume 82,May 2019
Predictive performance modeling for distributed batch processing using black box monitoring and machine learning,https://www.sciencedirect.com/science/article/pii/S0306437918301765,Volume 82,May 2019
Privacy preserving serial publication of transactional data,https://www.sciencedirect.com/science/article/pii/S0306437918301960,Volume 82,May 2019
The similarity-aware relational division database operator with case studies in agriculture and genetics,https://www.sciencedirect.com/science/article/pii/S0306437917303484,Volume 82,May 2019
Advances in Databases and Information Systems (ADBIS) 2016 & 2017,https://www.sciencedirect.com/science/article/pii/S030643791830601X,Volume 82,May 2019
Instant restore after a media failure (extended version),https://www.sciencedirect.com/science/article/pii/S0306437918300826,Volume 82,May 2019
A generic and efficient framework for flash-aware spatial indexing,https://www.sciencedirect.com/science/article/pii/S0306437918300899,Volume 82,May 2019
Interactive and space-efficient multi-dimensional time series subsequence matching,https://www.sciencedirect.com/science/article/pii/S0306437918300814,Volume 82,May 2019
Sparse prefix sums: Constant-time range sum queries over sparse multidimensional data cubes,https://www.sciencedirect.com/science/article/pii/S0306437918301017,Volume 82,May 2019
Automatic assessment of interactive OLAP explorations,https://www.sciencedirect.com/science/article/pii/S0306437918301005,Volume 82,May 2019
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643791930033X,Volume 81,March 2019
Metadata management for scientific databases,https://www.sciencedirect.com/science/article/pii/S0306437917306385,Volume 81,March 2019
Creative design of emergency management scenarios driven by semantics: An application to smart cities,https://www.sciencedirect.com/science/article/pii/S0306437918304277,Volume 81,March 2019
Using entropy metrics for pruning very large graph cubes,https://www.sciencedirect.com/science/article/pii/S0306437917307044,Volume 81,March 2019
Approaches and challenges of privacy preserving search over encrypted data,https://www.sciencedirect.com/science/article/pii/S0306437917303824,Volume 81,March 2019
HiWalk: Learning node embeddings from heterogeneous networks,https://www.sciencedirect.com/science/article/pii/S0306437918300565,Volume 81,March 2019
Comparing traditional conceptual modeling with ontology-driven conceptual modeling: An empirical study,https://www.sciencedirect.com/science/article/pii/S0306437918303727,Volume 81,March 2019
Distance-based customer detection in fake follower markets,https://www.sciencedirect.com/science/article/pii/S030643791830214X,Volume 81,March 2019
Scalable keyword search over relational data streams by aggressive candidate network consolidation,https://www.sciencedirect.com/science/article/pii/S0306437918303053,Volume 81,March 2019
A practical data-flow verification scheme for business processes,https://www.sciencedirect.com/science/article/pii/S0306437918304393,Volume 81,March 2019
Reasoning about UML/OCL class diagrams using constraint logic programming and formula,https://www.sciencedirect.com/science/article/pii/S0306437916303465,Volume 81,March 2019
Corrigendum to “Discovering and learning sensational episodes of news events” [Information Systems 78 (2018) 68–80],https://www.sciencedirect.com/science/article/pii/S030643791930064X,Volume 81,March 2019
Introduction to the Special Issue on Integrating Process-oriented and Event-based Systems,https://www.sciencedirect.com/science/article/pii/S0306437919300286,Volume 81,March 2019
From event streams to process models and back: Challenges and opportunities,https://www.sciencedirect.com/science/article/pii/S0306437917300145,Volume 81,March 2019
Assessing flexibility in event-driven process adaptation,https://www.sciencedirect.com/science/article/pii/S0306437917300054,Volume 81,March 2019
Event-based failure prediction in distributed business processes,https://www.sciencedirect.com/science/article/pii/S0306437917300030,Volume 81,March 2019
Predictive monitoring of temporally-aggregated performance indicators of business processes against low-level streaming events,https://www.sciencedirect.com/science/article/pii/S0306437917301023,Volume 81,March 2019
MEdit4CEP-CPN: An approach for complex event processing modeling by prioritized colored petri nets,https://www.sciencedirect.com/science/article/pii/S0306437917300108,Volume 81,March 2019
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437918306082,Volume 80,February 2019
The Pure Cold-Start Problem: A deep study about how to conquer first-time users in recommendations domains,https://www.sciencedirect.com/science/article/pii/S0306437918303260,Volume 80,February 2019
Personal Data Management Systems: The security and functionality standpoint,https://www.sciencedirect.com/science/article/pii/S0306437918304022,Volume 80,February 2019
Variability in business processes: Automatically obtaining a generic specification,https://www.sciencedirect.com/science/article/pii/S0306437918300401,Volume 80,February 2019
End-to-end neural opinion extraction with a transition-based model,https://www.sciencedirect.com/science/article/pii/S0306437918301182,Volume 80,February 2019
Knowledge triple mining via multi-task learning,https://www.sciencedirect.com/science/article/pii/S0306437917306804,Volume 80,February 2019
Set operations over compressed binary relations,https://www.sciencedirect.com/science/article/pii/S0306437917302612,Volume 80,February 2019
A novel edge-centric approach for graph edit similarity computation,https://www.sciencedirect.com/science/article/pii/S0306437918300954,Volume 80,February 2019
Introduction to Special Issue of the 9th International Conference on Similarity Search and Applications (SISAP 2016),https://www.sciencedirect.com/science/article/pii/S0306437918306021,Volume 80,February 2019
Supermetric search,https://www.sciencedirect.com/science/article/pii/S0306437917301588,Volume 80,February 2019
Exploiting the structure of furthest neighbor search for fast approximate results,https://www.sciencedirect.com/science/article/pii/S0306437917301552,Volume 80,February 2019
Computing inter-document similarity with Context Semantic Analysis,https://www.sciencedirect.com/science/article/pii/S0306437917301503,Volume 80,February 2019
Searching for variable-speed motions in long sequences of motion capture data,https://www.sciencedirect.com/science/article/pii/S0306437917301448,Volume 80,February 2019
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437918305581,Pages 1-58 (January 2019),January 2019
"Special issue on DOLAP 2017: Design, Optimization, Languages and Analytical Processing of Big Data",https://www.sciencedirect.com/science/article/pii/S0306437918305611,Pages 1-58 (January 2019),January 2019
An integration-oriented ontology to govern evolution in Big Data ecosystems,https://www.sciencedirect.com/science/article/pii/S0306437917304660,Pages 1-58 (January 2019),January 2019
The percentage cube,https://www.sciencedirect.com/science/article/pii/S030643791730457X,Pages 1-58 (January 2019),January 2019
Mapreduce performance model for Hadoop 2.x,https://www.sciencedirect.com/science/article/pii/S0306437917304659,Pages 1-58 (January 2019),January 2019
EXODuS: Exploratory OLAP over Document Stores,https://www.sciencedirect.com/science/article/pii/S0306437917304507,Pages 1-58 (January 2019),January 2019
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643791830471X,Volume 78,November 2018
A compact representation for trips over networks built on self-indexes,https://www.sciencedirect.com/science/article/pii/S030643791730323X,Volume 78,November 2018
Multidimensional query reformulation with measure decomposition,https://www.sciencedirect.com/science/article/pii/S0306437917303745,Volume 78,November 2018
An efficient similarity-based approach for comparing XML documents,https://www.sciencedirect.com/science/article/pii/S0306437916304926,Volume 78,November 2018
Providing recommendations in social networks by integrating local and global reputation,https://www.sciencedirect.com/science/article/pii/S0306437916306548,Volume 78,November 2018
Discovering and learning sensational episodes of news events,https://www.sciencedirect.com/science/article/pii/S0306437916303520,Volume 78,November 2018
Editorial special issue: Selected papers of BPM 2016,https://www.sciencedirect.com/science/article/pii/S0306437918303569,Volume 78,November 2018
Checking process compliance against natural language specifications using behavioral spaces,https://www.sciencedirect.com/science/article/pii/S0306437916306123,Volume 78,November 2018
To aggregate or to eliminate? Optimal model simplification for improved process performance prediction,https://www.sciencedirect.com/science/article/pii/S0306437916306329,Volume 78,November 2018
"Semantics, Analysis and Simplification of DMN Decision Tables",https://www.sciencedirect.com/science/article/pii/S0306437916306330,Volume 78,November 2018
"Dynamic skipping and blocking, dead path elimination for cyclic workflows, and a local semantics for inclusive gateways",https://www.sciencedirect.com/science/article/pii/S0306437916306342,Volume 78,November 2018
On the relevance of a business constraint to an event log,https://www.sciencedirect.com/science/article/pii/S0306437916306457,Volume 78,November 2018
Foreword to the special issue on mining actionable insights from social networks,https://www.sciencedirect.com/science/article/pii/S0306437918302667,Volume 78,November 2018
The effects of data quality on the analysis of corporate board interlock networks,https://www.sciencedirect.com/science/article/pii/S0306437917302272,Volume 78,November 2018
Detecting prominent microblog users over crisis events phases,https://www.sciencedirect.com/science/article/pii/S0306437917302260,Volume 78,November 2018
Investment recommendation by discovering high-quality opinions in investor based social networks,https://www.sciencedirect.com/science/article/pii/S0306437917302107,Volume 78,November 2018
Mining authoritative and topical evidence from the blogosphere for improving opinion retrieval,https://www.sciencedirect.com/science/article/pii/S0306437917302211,Volume 78,November 2018
Influence-based approach to market basket analysis,https://www.sciencedirect.com/science/article/pii/S0306437917302296,Volume 78,November 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643791830382X,Volume 77,September 2018
Improving random forests by neighborhood projection for effective text classification,https://www.sciencedirect.com/science/article/pii/S030643791830156X,Volume 77,September 2018
Mobile application user behavior in the developing countries: A survey in Iran,https://www.sciencedirect.com/science/article/pii/S030643791830084X,Volume 77,September 2018
Scalable prediction-based online anomaly detection for smart meter data,https://www.sciencedirect.com/science/article/pii/S0306437917303216,Volume 77,September 2018
Evaluating the quality of a set of modelling languages used in combination: A method and a tool,https://www.sciencedirect.com/science/article/pii/S0306437916302071,Volume 77,September 2018
Querying spatial data by dominators in neighborhood,https://www.sciencedirect.com/science/article/pii/S0306437916302642,Volume 77,September 2018
Interactive multidimensional modeling of linked data for exploratory OLAP,https://www.sciencedirect.com/science/article/pii/S0306437916305956,Volume 77,September 2018
Interest-driven discovery of local process models,https://www.sciencedirect.com/science/article/pii/S0306437917304477,Volume 77,September 2018
Trustor clustering with an improved recommender system based on social relationships,https://www.sciencedirect.com/science/article/pii/S0306437917303642,Volume 77,September 2018
SharesSkew: An algorithm to handle skew for joins in MapReduce,https://www.sciencedirect.com/science/article/pii/S0306437916303805,Volume 77,September 2018
A new technique of selecting an optimal blocking method for better record linkage,https://www.sciencedirect.com/science/article/pii/S0306437918301480,Volume 77,September 2018
A case-based reasoning approach to reuse quality-driven designs in service-oriented architectures,https://www.sciencedirect.com/science/article/pii/S0306437915300181,Volume 77,September 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437918302783,Volume 76,July 2018
Guided Process Discovery – A pattern-based approach,https://www.sciencedirect.com/science/article/pii/S0306437916306299,Volume 76,July 2018
Grammar-based graph compression,https://www.sciencedirect.com/science/article/pii/S0306437917301680,Volume 76,July 2018
Performance prediction and adaptation for database management system workload using Case-Based Reasoning approach,https://www.sciencedirect.com/science/article/pii/S030643791730529X,Volume 76,July 2018
Scalable approximate query tracking over highly distributed data streams with tunable accuracy guarantees,https://www.sciencedirect.com/science/article/pii/S0306437918300322,Volume 76,July 2018
"SQL schema design: foundations, normal forms, and normalization",https://www.sciencedirect.com/science/article/pii/S0306437917305069,Volume 76,July 2018
Corrigendum to ``The Social Relation Key: A new paradigm for security’' [Information Systems 71 (2017) 68–77],https://www.sciencedirect.com/science/article/pii/S0306437918300310,Volume 76,July 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437918301716,Volume 75,June 2018
Reasoning about attribute value equivalence in relational data,https://www.sciencedirect.com/science/article/pii/S0306437917305367,Volume 75,June 2018
Schema profiling of document-oriented databases,https://www.sciencedirect.com/science/article/pii/S0306437916304483,Volume 75,June 2018
VazaDengue: An information system for preventing and combating mosquito-borne diseases with social networks,https://www.sciencedirect.com/science/article/pii/S030643791730618X,Volume 75,June 2018
Position prediction system based on spatio-temporal regularity of object mobility,https://www.sciencedirect.com/science/article/pii/S0306437917304726,Volume 75,June 2018
Computational methods and optimizations for containment and complementarity in web data cubes,https://www.sciencedirect.com/science/article/pii/S030643791730488X,Volume 75,June 2018
BLOSS: Effective meta-blocking with almost no effort,https://www.sciencedirect.com/science/article/pii/S0306437917305914,Volume 75,June 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437918301303,Pages 85-152 (May 2018),May 2018
Preface to the EDOC 2016 Special Issue,https://www.sciencedirect.com/science/article/pii/S0306437918301200,Pages 85-152 (May 2018),May 2018
Characterization of trade-off preferences between non-functional properties,https://www.sciencedirect.com/science/article/pii/S0306437916306160,Pages 85-152 (May 2018),May 2018
Root cause analysis in IT infrastructures using ontologies and abduction in Markov Logic Networks,https://www.sciencedirect.com/science/article/pii/S0306437916306172,Pages 85-152 (May 2018),May 2018
Decentralized enforcement of document lifecycle constraints,https://www.sciencedirect.com/science/article/pii/S0306437916306494,Pages 85-152 (May 2018),May 2018
Parallel algorithms for the automated discovery of declarative process models,https://www.sciencedirect.com/science/article/pii/S0306437916306615,Pages 85-152 (May 2018),May 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437918301145,Pages 1-84 (May 2018),May 2018
Preface CAISE’2016 special issue,https://www.sciencedirect.com/science/article/pii/S0306437918300930,Pages 1-84 (May 2018),May 2018
Engineering transparency requirements: A modelling and analysis framework,https://www.sciencedirect.com/science/article/pii/S0306437916305282,Pages 1-84 (May 2018),May 2018
Near real-time collaborative modeling for view-based Web information systems engineering,https://www.sciencedirect.com/science/article/pii/S0306437916305269,Pages 1-84 (May 2018),May 2018
Discovering hidden dependencies in constraint-based declarative process models for improving understandability,https://www.sciencedirect.com/science/article/pii/S0306437916304732,Pages 1-84 (May 2018),May 2018
Process variant comparison: Using event logs to detect differences in behavior and business rules,https://www.sciencedirect.com/science/article/pii/S0306437916305257,Pages 1-84 (May 2018),May 2018
Genetic algorithms for hyperparameter optimization in predictive business process monitoring,https://www.sciencedirect.com/science/article/pii/S0306437916305695,Pages 1-84 (May 2018),May 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643791830036X,Volume 73,March 2018
Efficiently interpreting traces of low level events in business process logs,https://www.sciencedirect.com/science/article/pii/S0306437916302617,Volume 73,March 2018
Rank and select: Another lesson learned,https://www.sciencedirect.com/science/article/pii/S030643791730039X,Volume 73,March 2018
Modeling Music as Synchronized Time Series: Application to Music Score Collections,https://www.sciencedirect.com/science/article/pii/S0306437917303885,Volume 73,March 2018
Survey and evaluation of web search engine hit counts as research tools in computational linguistics,https://www.sciencedirect.com/science/article/pii/S0306437917303290,Volume 73,March 2018
Multi-party business process compliance monitoring through IoT-enabled artifacts,https://www.sciencedirect.com/science/article/pii/S0306437917301242,Volume 73,March 2018
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437917306518,Volume 72,December 2017
Supporting secure keyword search in the personal cloud,https://www.sciencedirect.com/science/article/pii/S0306437916303891,Volume 72,December 2017
Context-aware recommender systems in mobile environment: On the road of future research,https://www.sciencedirect.com/science/article/pii/S0306437916303106,Volume 72,December 2017
Benchmarking real-time vehicle data streaming models for a smart city,https://www.sciencedirect.com/science/article/pii/S0306437917301916,Volume 72,December 2017
Designing business capability-aware configurable process models,https://www.sciencedirect.com/science/article/pii/S0306437917303551,Volume 72,December 2017
A large-scale study of cultural differences using urban data about eating and drinking preferences,https://www.sciencedirect.com/science/article/pii/S0306437917300261,Volume 72,December 2017
"CLAP, ACIR and SCOOP: Novel techniques for improving the performance of dynamic Metric Access Methods",https://www.sciencedirect.com/science/article/pii/S030643791630597X,Volume 72,December 2017
On the application of model-driven engineering in data reengineering,https://www.sciencedirect.com/science/article/pii/S0306437915300508,Volume 72,December 2017
Distributed clustering of categorical data using the information bottleneck framework,https://www.sciencedirect.com/science/article/pii/S0306437916306482,Volume 72,December 2017
Scalable and queryable compressed storage structure for raster data,https://www.sciencedirect.com/science/article/pii/S0306437916306214,Volume 72,December 2017
Privacy preserving mechanisms for optimizing cross-organizational collaborative decisions based on the Karmarkar algorithm,https://www.sciencedirect.com/science/article/pii/S0306437916300321,Volume 72,December 2017
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437917305823,Volume 71,November 2017
A comparative study of existing quality measures for process discovery,https://www.sciencedirect.com/science/article/pii/S030643791730145X,Volume 71,November 2017
RETRACTED: An event detection method for social networks based on link prediction,https://www.sciencedirect.com/science/article/pii/S0306437917303976,Volume 71,November 2017
Transforming unstructured natural language descriptions into measurable process performance indicators using Hidden Markov Models,https://www.sciencedirect.com/science/article/pii/S0306437916304008,Volume 71,November 2017
A novel ensemble learning approach to unsupervised record linkage,https://www.sciencedirect.com/science/article/pii/S0306437916305063,Volume 71,November 2017
ViewDF: Declarative incremental view maintenance for streaming data,https://www.sciencedirect.com/science/article/pii/S0306437917303897,Volume 71,November 2017
The Social Relation Key: A new paradigm for security,https://www.sciencedirect.com/science/article/pii/S0306437917304222,Volume 71,November 2017
Security towards the edge: Sticky policy enforcement for networked smart objects,https://www.sciencedirect.com/science/article/pii/S0306437917303770,Volume 71,November 2017
DynamiCITY: Revealing city dynamics from citizens social media broadcasts,https://www.sciencedirect.com/science/article/pii/S0306437917300650,Volume 71,November 2017
Deployment strategies for crowdsourcing text creation,https://www.sciencedirect.com/science/article/pii/S030643791730385X,Volume 71,November 2017
Power to the patients: The HealthNetsocial network,https://www.sciencedirect.com/science/article/pii/S0306437917303307,Volume 71,November 2017
Rule-based spreadsheet data transformation from arbitrary to relational tables,https://www.sciencedirect.com/science/article/pii/S0306437917304301,Volume 71,November 2017
What surprises does your past have for you?,https://www.sciencedirect.com/science/article/pii/S0306437917300066,Volume 71,November 2017
Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,https://www.sciencedirect.com/science/article/pii/S0306437917304611,Volume 71,November 2017
Efficiently answer top-k queries on typed intervals,https://www.sciencedirect.com/science/article/pii/S0306437916301764,Volume 71,November 2017
Energy-efficient air-indices for shortest path and distance queries on road networks,https://www.sciencedirect.com/science/article/pii/S0306437917305562,Volume 71,November 2017
Privacy preserving record linkage in the presence of missing values,https://www.sciencedirect.com/science/article/pii/S030643791630504X,Volume 71,November 2017
Merging event logs: Combining granularity levels for process flow analysis,https://www.sciencedirect.com/science/article/pii/S0306437916304653,Volume 71,November 2017
An assessment of open relation extraction systems for the semantic web,https://www.sciencedirect.com/science/article/pii/S0306437916304999,Volume 71,November 2017
Formulating and managing viable SLAs in cloud computing from a small to medium service provider's viewpoint: A state-of-the-art review,https://www.sciencedirect.com/science/article/pii/S0306437917302697,Volume 71,November 2017
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437917305124,Pages 1-58 (October 2017),October 2017
Advances in Databases and Information Systems,https://www.sciencedirect.com/science/article/pii/S0306437917305100,Pages 1-58 (October 2017),October 2017
A scalable dynamic programming scheme for the computation of optimal k-segments for ordered data,https://www.sciencedirect.com/science/article/pii/S0306437916300990,Pages 1-58 (October 2017),October 2017
Efficient processing of shortest path queries in evolving graph sequences,https://www.sciencedirect.com/science/article/pii/S0306437916303374,Pages 1-58 (October 2017),October 2017
Inference control of open relational queries under closed-world semantics based on theorem proving,https://www.sciencedirect.com/science/article/pii/S030643791630045X,Pages 1-58 (October 2017),October 2017
Distributed snapshot maintenance in wide-column NoSQL databases using partitioned incremental ETL pipelines,https://www.sciencedirect.com/science/article/pii/S0306437916300436,Pages 1-58 (October 2017),October 2017
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643791730409X,Volume 69,September 2017
Extending the framework for mobile health information systems Research: A content analysis,https://www.sciencedirect.com/science/article/pii/S0306437917301631,Volume 69,September 2017
HarVis: An integrated social media content analysis framework for YouTube platform,https://www.sciencedirect.com/science/article/pii/S0306437916305014,Volume 69,September 2017
A Two-Stage Machine learning approach for temporally-robust text classification,https://www.sciencedirect.com/science/article/pii/S0306437917301801,Volume 69,September 2017
A decision support framework for identifying novel ideas in new product development from cross-domain analysis,https://www.sciencedirect.com/science/article/pii/S0306437917301473,Volume 69,September 2017
Discovering public sentiment in social media for predicting stock movement of publicly listed companies,https://www.sciencedirect.com/science/article/pii/S0306437916304860,Volume 69,September 2017
Uniform data access platform for SQL and NoSQL database systems,https://www.sciencedirect.com/science/article/pii/S0306437916303398,Volume 69,September 2017
Compressed representation of dynamic binary relations with applications,https://www.sciencedirect.com/science/article/pii/S030643791630535X,Volume 69,September 2017
Dispersed decision-making system with fusion methods from the rank level and the measurement level – A comparative study,https://www.sciencedirect.com/science/article/pii/S0306437916304495,Volume 69,September 2017
MR-SimLab: Scalable subgraph selection with label similarity for big data,https://www.sciencedirect.com/science/article/pii/S0306437916304033,Volume 69,September 2017
To use or not to use: Modelling end user grumbling as user resistance in pre-implementation stage of enterprise resource planning system,https://www.sciencedirect.com/science/article/pii/S0306437917302818,Volume 69,September 2017
Shrink: Distance preserving graph compression,https://www.sciencedirect.com/science/article/pii/S0306437916306573,Volume 69,September 2017
Editorial to a Special Section on Information Fusion in Internet of Things,https://www.sciencedirect.com/science/article/pii/S0306437917304076,Volume 69,September 2017
Semantic interoperability with heterogeneous information systems on the internet through automatic tabular document exchange,https://www.sciencedirect.com/science/article/pii/S0306437916302113,Volume 69,September 2017
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437917302843,Pages 1-64 (August 2017),August 2017
Special issue on DOLAP 2015: Evolving data warehousing and OLAP cubes to big data analytics,https://www.sciencedirect.com/science/article/pii/S0306437917301850,Pages 1-64 (August 2017),August 2017
Category- and selection-enabled nearest neighbor joins,https://www.sciencedirect.com/science/article/pii/S0306437916302022,Pages 1-64 (August 2017),August 2017
SETL: A programmable semantic extract-transform-load framework for semantic data warehouses,https://www.sciencedirect.com/science/article/pii/S0306437916302101,Pages 1-64 (August 2017),August 2017
Eco-Physic: Eco-Physical design initiative for very large databases,https://www.sciencedirect.com/science/article/pii/S0306437916305129,Pages 1-64 (August 2017),August 2017
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437917302491,Volume 67,July 2017
A shape-based adaptive segmentation of time-series using particle swarm optimization,https://www.sciencedirect.com/science/article/pii/S0306437916302344,Volume 67,July 2017
Answering top-K query combined keywords and structural queries on RDF graphs,https://www.sciencedirect.com/science/article/pii/S030643791730042X,Volume 67,July 2017
Patterns for emerging application integration scenarios: A survey,https://www.sciencedirect.com/science/article/pii/S0306437917301084,Volume 67,July 2017
Dynamic priority scheduling of periodic queries in on-demand data dissemination systems,https://www.sciencedirect.com/science/article/pii/S030643791630309X,Volume 67,July 2017
Product functional information based automatic patent classification: Method and experimental studies,https://www.sciencedirect.com/science/article/pii/S0306437916301594,Volume 67,July 2017
ReX: Representative extrapolating relational databases,https://www.sciencedirect.com/science/article/pii/S0306437916301399,Volume 67,July 2017
Challenges in migrating legacy software systems to the cloud — an empirical study,https://www.sciencedirect.com/science/article/pii/S0306437917301564,Volume 67,July 2017
Linguistic summarization of event logs – A practical approach,https://www.sciencedirect.com/science/article/pii/S0306437916303192,Volume 67,July 2017
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437917302053,Volume 66,June 2017
Healthcare support for underserved communities using a mobile social media platform,https://www.sciencedirect.com/science/article/pii/S0306437917300029,Volume 66,June 2017
Upscaledb: Efficient integer-key compression in a key-value store using SIMD instructions,https://www.sciencedirect.com/science/article/pii/S0306437915302246,Volume 66,June 2017
Formal concept analysis for topic detection: A clustering quality experimental analysis,https://www.sciencedirect.com/science/article/pii/S030643791730087X,Volume 66,June 2017
A systematic literature review on the architecture of business process management systems,https://www.sciencedirect.com/science/article/pii/S0306437917300248,Volume 66,June 2017
Design and evaluation of virtual environments mechanisms to support remote collaboration on complex process diagrams,https://www.sciencedirect.com/science/article/pii/S0306437916300485,Volume 66,June 2017
Handling multi-dimensional complex queries in key-value data stores,https://www.sciencedirect.com/science/article/pii/S0306437917300972,Volume 66,June 2017
HESML: A scalable ontology-based semantic similarity measures library with a set of reproducible experiments and a replication dataset,https://www.sciencedirect.com/science/article/pii/S0306437916303246,Volume 66,June 2017
An empirical study of transaction throughput thrashing across multiple relational DBMSes,https://www.sciencedirect.com/science/article/pii/S0306437915301678,Volume 66,June 2017
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437917300443,Volume 65,April 2017
Data mining approach to monitoring the requirements of the job market: A case study,https://www.sciencedirect.com/science/article/pii/S030643791630477X,Volume 65,April 2017
Latent ranking analysis using pairwise comparisons in crowdsourcing platforms,https://www.sciencedirect.com/science/article/pii/S0306437916304951,Volume 65,April 2017
An efficient approach to finding potential products continuously,https://www.sciencedirect.com/science/article/pii/S0306437915301411,Volume 65,April 2017
A survey of official online sources of high-quality free-of-charge geospatial data for maritime geographic information systems applications,https://www.sciencedirect.com/science/article/pii/S0306437916304185,Volume 65,April 2017
Modeling user interest in social media using news media and wikipedia,https://www.sciencedirect.com/science/article/pii/S030643791530020X,Volume 65,April 2017
An evaluation of combinations of lossy compression and change-detection approaches for time-series data,https://www.sciencedirect.com/science/article/pii/S0306437916300266,Volume 65,April 2017
Metagit: Decentralised metadata management with Git,https://www.sciencedirect.com/science/article/pii/S0306437916303118,Volume 65,April 2017
Finding k most influential edges on flow graphs,https://www.sciencedirect.com/science/article/pii/S030643791530017X,Volume 65,April 2017
Change visualisation: Analysing the resource and timing differences between two event logs,https://www.sciencedirect.com/science/article/pii/S0306437915301575,Volume 65,April 2017
Multi-source uncertain entity resolution: Transforming holocaust victim reports into people,https://www.sciencedirect.com/science/article/pii/S0306437916306275,Volume 65,April 2017
Parallel meta-blocking for scaling entity resolution over big heterogeneous data,https://www.sciencedirect.com/science/article/pii/S030643791530199X,Volume 65,April 2017
The Performance Metric for Enterprise Service Bus (ESB) in SOA system: Theoretical underpinnings and empirical illustrations for information processing,https://www.sciencedirect.com/science/article/pii/S0306437915301952,Volume 65,April 2017
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437916305579,Volume 64,March 2017
A K-partitioning algorithm for clustering large-scale spatio-textual data,https://www.sciencedirect.com/science/article/pii/S0306437915302039,Volume 64,March 2017
Information system for image classification based on frequency curve proximity,https://www.sciencedirect.com/science/article/pii/S0306437916303982,Volume 64,March 2017
Partitioning road networks using density peak graphs: Efficiency vs. accuracy,https://www.sciencedirect.com/science/article/pii/S0306437915301265,Volume 64,March 2017
Verifying goal-oriented specifications used in model-driven development processes,https://www.sciencedirect.com/science/article/pii/S0306437915300478,Volume 64,March 2017
Skewed distributions in semi-stream joins: How much can caching help?,https://www.sciencedirect.com/science/article/pii/S0306437916304161,Volume 64,March 2017
Exploratory product search using top-k join queries,https://www.sciencedirect.com/science/article/pii/S0306437916304227,Volume 64,March 2017
Result Merging for Structured Queries on the Deep Web with Active Relevance Weight Estimation,https://www.sciencedirect.com/science/article/pii/S030643791630271X,Volume 64,March 2017
TopPI: An efficient algorithm for item-centric mining,https://www.sciencedirect.com/science/article/pii/S0306437916303787,Volume 64,March 2017
Influence-based Twitter browsing with NavigTweet,https://www.sciencedirect.com/science/article/pii/S0306437916302976,Volume 64,March 2017
Event log imperfection patterns for process mining: Towards a systematic approach to cleaning event logs,https://www.sciencedirect.com/science/article/pii/S0306437915301344,Volume 64,March 2017
Preface,https://www.sciencedirect.com/science/article/pii/S0306437916305099,Volume 64,March 2017
Approximate furthest neighbor with application to annulus query,https://www.sciencedirect.com/science/article/pii/S0306437915301861,Volume 64,March 2017
Vector-based similarity measurements for historical figures,https://www.sciencedirect.com/science/article/pii/S0306437915301885,Volume 64,March 2017
Improving matrix-based dynamic programming on massively parallel accelerators,https://www.sciencedirect.com/science/article/pii/S0306437915301897,Volume 64,March 2017
A polygraph test for trustworthy structural similarity,https://www.sciencedirect.com/science/article/pii/S0306437915301903,Volume 64,March 2017
An empirical evaluation of intrinsic dimension estimators,https://www.sciencedirect.com/science/article/pii/S0306437915302106,Volume 64,March 2017
Mining Urban Data (Part C),https://www.sciencedirect.com/science/article/pii/S0306437916304100,Volume 64,March 2017
Crowdsourcing turning-restrictions from map-matched trajectories,https://www.sciencedirect.com/science/article/pii/S0306437916301612,Volume 64,March 2017
Never drive alone: Boosting carpooling with network analysis,https://www.sciencedirect.com/science/article/pii/S0306437916300989,Volume 64,March 2017
Dynamic route planning with real-time traffic predictions,https://www.sciencedirect.com/science/article/pii/S0306437916000181,Volume 64,March 2017
Traveling time prediction in scheduled transportation with journey segments,https://www.sciencedirect.com/science/article/pii/S0306437915002112,Volume 64,March 2017
Forecasting smog-related health hazard based on social media and physical sensor,https://www.sciencedirect.com/science/article/pii/S0306437916301417,Volume 64,March 2017
Crowdsourcing emergency data in non-operational cellular networks,https://www.sciencedirect.com/science/article/pii/S0306437915002100,Volume 64,March 2017
