Title,URL,Volume Issue,Vol Issue Year
The persuasive art of linguistics: an empirical study of project narration and donors’ contributions in the online charitable crowdfunding market,https://www.sciencedirect.com/science/article/pii/S0378720625002010,"Volume 63, Issue 2",March 2026
Dyadic privacy management: The influence of dyadic privacy norms on the disclosure of co-owned information in romantic relationships,https://www.sciencedirect.com/science/article/pii/S0378720626000017,"Volume 63, Issue 2",March 2026
Answers are wanted: The role of bounty amount and temporal scarcity in knowledge contribution,https://www.sciencedirect.com/science/article/pii/S0378720625001983,"Volume 63, Issue 2",March 2026
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720625001879,"Volume 63, Issue 1",January 2026
“Fight for me and I will be with you”: How product deciphering app digital activism influences user loyalty,https://www.sciencedirect.com/science/article/pii/S0378720625001430,"Volume 63, Issue 1",January 2026
Topic diversity and review usefulness: A text-based analysis,https://www.sciencedirect.com/science/article/pii/S0378720625001466,"Volume 63, Issue 1",January 2026
How does buffering-bridging alignment influence supply chain resilience? A polynomial regression analysis,https://www.sciencedirect.com/science/article/pii/S0378720625001442,"Volume 63, Issue 1",January 2026
Diving into recession: the collective knowledge of online users as an early warning system for recessionary expectations,https://www.sciencedirect.com/science/article/pii/S0378720625001557,"Volume 63, Issue 1",January 2026
Value co-creation in a digital ecosystem: Exploring autonomous co-creation in a digital influencer ecosystem,https://www.sciencedirect.com/science/article/pii/S0378720625001545,"Volume 63, Issue 1",January 2026
Token fraud identification and implications for post-crowdfunding performance,https://www.sciencedirect.com/science/article/pii/S0378720625001454,"Volume 63, Issue 1",January 2026
Increasing immersive virtual reality platform loyalty: The role of embodiment,https://www.sciencedirect.com/science/article/pii/S0378720625001582,"Volume 63, Issue 1",January 2026
The information processing of fake news: How intervention order influences perception over time,https://www.sciencedirect.com/science/article/pii/S0378720625001594,"Volume 63, Issue 1",January 2026
"Eliciting pro-environmental behavior with immersive technology: The roles of awe, empathy with nature, and perceived consumer effectiveness",https://www.sciencedirect.com/science/article/pii/S0378720625001612,"Volume 63, Issue 1",January 2026
Effect of cover image content orientation on crowdfunding performance: The role of narrative emotion and campaign nature,https://www.sciencedirect.com/science/article/pii/S0378720625001600,"Volume 63, Issue 1",January 2026
Advertising green products on brands’ official social media accounts or mega-influencer accounts?,https://www.sciencedirect.com/science/article/pii/S0378720625001624,"Volume 63, Issue 1",January 2026
The spillover effect of participating in crowdsourcing contests: Empirical evidence from online health communities,https://www.sciencedirect.com/science/article/pii/S0378720625001673,"Volume 63, Issue 1",January 2026
User’s online status and knowledge contribution behavior in the Q&A community–Based on core and non-core contributors,https://www.sciencedirect.com/science/article/pii/S0378720625001636,"Volume 63, Issue 1",January 2026
Effective e-commerce product recommendation: Matching effect between recommendation framing and consumers’ shopping goal specificity,https://www.sciencedirect.com/science/article/pii/S0378720625001661,"Volume 63, Issue 1",January 2026
Impact of copyright sharing on the success of non-fungible token collections,https://www.sciencedirect.com/science/article/pii/S037872062500165X,"Volume 63, Issue 1",January 2026
How do crowdfunding models impact crowdfunding performance? The mediating role of backers’ ambiguity and herding effects,https://www.sciencedirect.com/science/article/pii/S0378720625001685,"Volume 63, Issue 1",January 2026
Impact of original versus reposted social endorsements on content consumption: The moderating role of Endorsers’ network characteristics,https://www.sciencedirect.com/science/article/pii/S0378720625001697,"Volume 63, Issue 1",January 2026
The gap matters: An explainable customer dissatisfaction tracing analysis,https://www.sciencedirect.com/science/article/pii/S0378720625001703,"Volume 63, Issue 1",January 2026
Socio-technical investigation of cyberbullying among adults: A qualitative content analysis of the legal responses to a complex social problem,https://www.sciencedirect.com/science/article/pii/S0378720625001715,"Volume 63, Issue 1",January 2026
Identifying artificial intelligence use cases: toward a method that facilitates garbage can innovation processes,https://www.sciencedirect.com/science/article/pii/S0378720625001648,"Volume 63, Issue 1",January 2026
On the impact of expertise-task distance in an online innovation community,https://www.sciencedirect.com/science/article/pii/S0378720625001739,"Volume 63, Issue 1",January 2026
How and when does techno-invasion lead to cyberslacking and decreased performance? The roles of neutralization and a psychological safety climate,https://www.sciencedirect.com/science/article/pii/S0378720625001764,"Volume 63, Issue 1",January 2026
How do digital entrants affect the digital transformation of incumbents? Differential effects of corporate governance factors,https://www.sciencedirect.com/science/article/pii/S0378720625001727,"Volume 63, Issue 1",January 2026
"The impact of value homophily, rational and emotional persuasion on information passing of social media advertisements: A model comparison approach",https://www.sciencedirect.com/science/article/pii/S0378720625001740,"Volume 63, Issue 1",January 2026
When digital technologies meet lean production: A socio-technical system perspective for operational efficiency and innovativeness,https://www.sciencedirect.com/science/article/pii/S0378720625001417,"Volume 63, Issue 1",January 2026
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720625001508,"Volume 62, Issue 8",December 2025
Too good to be true? The impact of distinction badges on patient satisfaction with online healthcare services,https://www.sciencedirect.com/science/article/pii/S0378720625001120,"Volume 62, Issue 8",December 2025
When do Employees Perceive Technology as Stressful? A Meta-Analysis of work-related Technostress Antecedents,https://www.sciencedirect.com/science/article/pii/S0378720625001065,"Volume 62, Issue 8",December 2025
Not all innovations are the same: Exploring employees’ ambidextrous innovation behavior in enterprise collaboration platforms,https://www.sciencedirect.com/science/article/pii/S0378720625001132,"Volume 62, Issue 8",December 2025
Is “compromised algorithmic control” equivalent to “compromised performance”? The effect of algorithmic control on the performance of crowdsourced workers,https://www.sciencedirect.com/science/article/pii/S0378720625001193,"Volume 62, Issue 8",December 2025
Employee Participation in Digital Transformation: From Digitalization Sentiment to Transformation Predisposition,https://www.sciencedirect.com/science/article/pii/S0378720625001156,"Volume 62, Issue 8",December 2025
Allow or not? Strategic choices of competing platforms in response to ad blockers,https://www.sciencedirect.com/science/article/pii/S037872062500120X,"Volume 62, Issue 8",December 2025
Suicide risk prediction for users with depression in question answering communities: A design based on deep learning,https://www.sciencedirect.com/science/article/pii/S0378720625001223,"Volume 62, Issue 8",December 2025
When will online free product trials contribute to product sales? The impacts of trial periods,https://www.sciencedirect.com/science/article/pii/S037872062500117X,"Volume 62, Issue 8",December 2025
Modeling cryptocurrency failure using deep learning approaches and a post-hoc interpretability algorithm,https://www.sciencedirect.com/science/article/pii/S0378720625001181,"Volume 62, Issue 8",December 2025
An empirical investigation of users’ engagement in online health communities for chronic diseases,https://www.sciencedirect.com/science/article/pii/S0378720625001168,"Volume 62, Issue 8",December 2025
The impact of physicians’ value co-creation behavior on their online performance in intelligent collaborative healthcare,https://www.sciencedirect.com/science/article/pii/S0378720625001247,"Volume 62, Issue 8",December 2025
Collaborative online shopping with virtual reality: An explorative investigation using fNIRS-based hyperscanning,https://www.sciencedirect.com/science/article/pii/S0378720625001211,"Volume 62, Issue 8",December 2025
When emotions don’t match: Effects of multimodal emotional misalignment in virtual streamers on viewer engagement,https://www.sciencedirect.com/science/article/pii/S0378720625001259,"Volume 62, Issue 8",December 2025
Impulse buying in live streaming commerce: A literature review and research agenda,https://www.sciencedirect.com/science/article/pii/S0378720625001235,"Volume 62, Issue 8",December 2025
Investigating the effects of clickbait on user engagement in health communication: A mixed-method study,https://www.sciencedirect.com/science/article/pii/S037872062500134X,"Volume 62, Issue 8",December 2025
Streaming together: Unraveling social experiences in social live streaming services,https://www.sciencedirect.com/science/article/pii/S0378720625001338,"Volume 62, Issue 8",December 2025
Why do some watch while others donate? An S-O-R Perspective of live streaming engagement,https://www.sciencedirect.com/science/article/pii/S0378720625001387,"Volume 62, Issue 8",December 2025
How enterprise social media facilitate proactive socialization behavior and compensate for mentoring: The role of communication visibility,https://www.sciencedirect.com/science/article/pii/S0378720625001399,"Volume 62, Issue 8",December 2025
How to enhance antiphishing training performance? The roles of performance facilitators and message-specific coping responses,https://www.sciencedirect.com/science/article/pii/S0378720625001375,"Volume 62, Issue 8",December 2025
How does distance from competitors impact online quality ratings? Empirical analysis of data from Zomato,https://www.sciencedirect.com/science/article/pii/S0378720625001405,"Volume 62, Issue 8",December 2025
Unpacking the vendor–task fit in crowdsourcing contests: Antecedents of vendors’ bidding behavior and outcomes,https://www.sciencedirect.com/science/article/pii/S0378720625001429,"Volume 62, Issue 8",December 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720625001302,"Volume 62, Issue 7",November 2025
Unraveling the psychological links between organizational security climate and extra-role security behaviors,https://www.sciencedirect.com/science/article/pii/S0378720625000849,"Volume 62, Issue 7",November 2025
Who cares if we get hacked? The development and testing of a measure of information security apathy,https://www.sciencedirect.com/science/article/pii/S0378720625000692,"Volume 62, Issue 7",November 2025
"Two faces of freemium strategy in social games: The interplay between perceived enjoyment, envy, and in-app purchase intention",https://www.sciencedirect.com/science/article/pii/S0378720625000874,"Volume 62, Issue 7",November 2025
Investor-initiated online communications and corporate misconduct,https://www.sciencedirect.com/science/article/pii/S0378720625000862,"Volume 62, Issue 7",November 2025
The effect of the realism degree of avatars in social virtual worlds: The perspective of self-presentation,https://www.sciencedirect.com/science/article/pii/S0378720625000886,"Volume 62, Issue 7",November 2025
What makes video gaming productive or addictive? Differential effect of self-determined motivation and need frustration on adolescents’ video gaming,https://www.sciencedirect.com/science/article/pii/S0378720625000898,"Volume 62, Issue 7",November 2025
From emotion to reflection: leveraging EmotionPrompt strategy to empower self-determination in decision-making with generative artificial intelligence,https://www.sciencedirect.com/science/article/pii/S0378720625000977,"Volume 62, Issue 7",November 2025
Heterogeneous cross-side network effects on peer-to-peer platforms: Implications of nonprofessional suppliers and professional suppliers,https://www.sciencedirect.com/science/article/pii/S0378720625000989,"Volume 62, Issue 7",November 2025
Digitalization and financial performance: A supply chain perspective,https://www.sciencedirect.com/science/article/pii/S0378720625001028,"Volume 62, Issue 7",November 2025
How do IT service vendors build organizational resilience in response to major exogenous shocks?,https://www.sciencedirect.com/science/article/pii/S0378720625000990,"Volume 62, Issue 7",November 2025
How social crowding impacts mobile shopping: A perspective from information processing,https://www.sciencedirect.com/science/article/pii/S0378720625001004,"Volume 62, Issue 7",November 2025
Optimal revenue model for Q&A platforms: Paid or free viewership?,https://www.sciencedirect.com/science/article/pii/S0378720625001016,"Volume 62, Issue 7",November 2025
Toward multilevel research on private information disclosure: A systematic review and future agenda,https://www.sciencedirect.com/science/article/pii/S0378720625001041,"Volume 62, Issue 7",November 2025
Stop it or not? Effect of platform’s governance on firms’ online review manipulation,https://www.sciencedirect.com/science/article/pii/S037872062500103X,"Volume 62, Issue 7",November 2025
Within- and cross-group spillover effects in influencer marketing: The heterogeneity between micro- and macro-influencers,https://www.sciencedirect.com/science/article/pii/S0378720625001053,"Volume 62, Issue 7",November 2025
Momentum effects in crowdsourcing contest platforms,https://www.sciencedirect.com/science/article/pii/S0378720625001090,"Volume 62, Issue 7",November 2025
Unveiling the paradox of NFT digital scarcity: Impacts of digital scarcity on online trading and social behaviors,https://www.sciencedirect.com/science/article/pii/S0378720625001089,"Volume 62, Issue 7",November 2025
"In-game content purchase motivations (IGCPMs): Conceptualization, scale development, and validation",https://www.sciencedirect.com/science/article/pii/S0378720625001107,"Volume 62, Issue 7",November 2025
The dark side of virtual status systems: Exploring the impact of status loss on user engagement,https://www.sciencedirect.com/science/article/pii/S0378720625001119,"Volume 62, Issue 7",November 2025
Good becomes better? Temporarily acquired virtual badges and the signaling effects on online healthcare platforms,https://www.sciencedirect.com/science/article/pii/S0378720625001077,"Volume 62, Issue 7",November 2025
Trolling in social media: A deindividuation and contagion perspective,https://www.sciencedirect.com/science/article/pii/S0378720625001144,"Volume 62, Issue 7",November 2025
Erratum to “How do consumers perceive and process online overall vs. individual text-based reviews? Behavioral and eye-tracking evidence” [Information & Management 60/5 (2023) 103795],https://www.sciencedirect.com/science/article/pii/S0378720625000850,"Volume 62, Issue 7",November 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S037872062500093X,"Volume 62, Issue 6",September 2025
Stylometric characteristics of code-switched offensive language in social media,https://www.sciencedirect.com/science/article/pii/S0378720625000564,"Volume 62, Issue 6",September 2025
Examining the evolving influence of early-stage team context on individuals’ IS usage over time during implementation,https://www.sciencedirect.com/science/article/pii/S0378720625000588,"Volume 62, Issue 6",September 2025
To shine or not to shine: Startup success prediction by exploiting technological and venture-capital-related features,https://www.sciencedirect.com/science/article/pii/S0378720625000552,"Volume 62, Issue 6",September 2025
Does the industrial big data environment matter? An evaluation of its effect on the production performance,https://www.sciencedirect.com/science/article/pii/S037872062500062X,"Volume 62, Issue 6",September 2025
An empirical comparison of prominent theories of social media discontinuance: Toward a synthesized model,https://www.sciencedirect.com/science/article/pii/S0378720625000667,"Volume 62, Issue 6",September 2025
Impact of artificial intelligence (AI) on operational performance: The role of dynamic capabilities,https://www.sciencedirect.com/science/article/pii/S0378720625000655,"Volume 62, Issue 6",September 2025
The impact of blockchain technology on competing suppliers on an E-commerce platform,https://www.sciencedirect.com/science/article/pii/S0378720625000631,"Volume 62, Issue 6",September 2025
Heterogeneity in the interaction between mobile channels: Evidence from a large-sample study,https://www.sciencedirect.com/science/article/pii/S0378720625000679,"Volume 62, Issue 6",September 2025
Checking the facts! exploring social media users' sharing of verified COVID-19 information from the comprehensive action determination model,https://www.sciencedirect.com/science/article/pii/S0378720625000643,"Volume 62, Issue 6",September 2025
Exploring the discourse on digital transformation in nonprofit organizations,https://www.sciencedirect.com/science/article/pii/S0378720625000680,"Volume 62, Issue 6",September 2025
Engagement or entanglement? The dual impact of generative artificial intelligence in online knowledge exchange platforms,https://www.sciencedirect.com/science/article/pii/S0378720625000813,"Volume 62, Issue 6",September 2025
Why are you? Exploring patients’ behavior in selecting physicians in online health communities,https://www.sciencedirect.com/science/article/pii/S0378720625000795,"Volume 62, Issue 6",September 2025
How does big data analytics capability affect organizational resilience? The moderating role of data-driven organizational culture and agribusiness environmental dynamism,https://www.sciencedirect.com/science/article/pii/S0378720625000825,"Volume 62, Issue 6",September 2025
Click-through rate prediction with multi-behavior sequences and shared interest learning,https://www.sciencedirect.com/science/article/pii/S0378720625000801,"Volume 62, Issue 6",September 2025
Corrigendum to “Does the industrial big data environment matter? An evaluation of its effect on the production performance” [Information & Management 62 (2025) 104159],https://www.sciencedirect.com/science/article/pii/S0378720625000837,"Volume 62, Issue 6",September 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720625000734,"Volume 62, Issue 5",July 2025
Navigating digital turbulence and seizing new possibilities: Special issue from the Pacific Asia Conference on Information Systems,https://www.sciencedirect.com/science/article/pii/S0378720625000618,"Volume 62, Issue 5",July 2025
Same technostress situation but different responses: A trait activation theoretical perspective on IT mindfulness in remote work,https://www.sciencedirect.com/science/article/pii/S0378720625000394,"Volume 62, Issue 5",July 2025
Platform affordance as job resources: Job crafting and online retention of physicians in online health communities,https://www.sciencedirect.com/science/article/pii/S0378720625000400,"Volume 62, Issue 5",July 2025
The Goldilocks question: How optimal length and answerer match boost reader payments on paid Q&A platforms,https://www.sciencedirect.com/science/article/pii/S0378720625000412,"Volume 62, Issue 5",July 2025
Why pill becomes poison? Examining the damaging effect of increased information technology use on internal control process failures,https://www.sciencedirect.com/science/article/pii/S0378720625000473,"Volume 62, Issue 5",July 2025
"Psychological safety, job crafting, and future work self: The moderating effect of techno-stressors",https://www.sciencedirect.com/science/article/pii/S0378720625000461,"Volume 62, Issue 5",July 2025
E-participation and corruption: Unravelling the role of power dynamics and disinformation,https://www.sciencedirect.com/science/article/pii/S0378720625000424,"Volume 62, Issue 5",July 2025
Bias in online reviews: The roles played by consumers and products in reviewing online games,https://www.sciencedirect.com/science/article/pii/S0378720625000448,"Volume 62, Issue 5",July 2025
A real bargain: Understanding the impacts of short-term price discounts on physicians’ health service sales on online health platforms,https://www.sciencedirect.com/science/article/pii/S037872062500045X,"Volume 62, Issue 5",July 2025
Speciesism toward AI: The mechanism of AI affection expression on user satisfaction,https://www.sciencedirect.com/science/article/pii/S0378720625000485,"Volume 62, Issue 5",July 2025
Resilience through an online platform: Evidence from airbnb and hotels,https://www.sciencedirect.com/science/article/pii/S0378720625000606,"Volume 62, Issue 5",July 2025
A new exploration of signaling theory in social commerce facilitated cross-border retailing: A four-stage approach,https://www.sciencedirect.com/science/article/pii/S0378720625000576,"Volume 62, Issue 5",July 2025
Cracking the AI recruitment code: Striving for transparency in finding the right person–job fit,https://www.sciencedirect.com/science/article/pii/S037872062500059X,"Volume 62, Issue 5",July 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720625000527,"Volume 62, Issue 4",June 2025
An organizational sensemaking theorizing of how firms construct digitally enabled strategic agility,https://www.sciencedirect.com/science/article/pii/S0378720625000333,"Volume 62, Issue 4",June 2025
Toward a more nuanced understanding of the IT use-individual performance relationship,https://www.sciencedirect.com/science/article/pii/S0378720625000321,"Volume 62, Issue 4",June 2025
Predicting reward-based crowdfunding success with multimodal data: A theory-guided framework,https://www.sciencedirect.com/science/article/pii/S0378720625000345,"Volume 62, Issue 4",June 2025
A field experiment on response strategy in non-alternative environments: A moderated-mediation model,https://www.sciencedirect.com/science/article/pii/S0378720625000370,"Volume 62, Issue 4",June 2025
Uncovering the effects of non-hedonic social media use on knowledge workers’ depression through the conservation of resources theory,https://www.sciencedirect.com/science/article/pii/S0378720625000242,"Volume 62, Issue 4",June 2025
Understanding the postadoption use of gamified learning systems against the conflicting role of the game layer,https://www.sciencedirect.com/science/article/pii/S0378720625000369,"Volume 62, Issue 4",June 2025
Adapting mental health needs analysis activities to online and hybrid methods: Lessons learned during Covid-19,https://www.sciencedirect.com/science/article/pii/S0378720625000357,"Volume 62, Issue 4",June 2025
"Organizational culture, digital transformation, and product innovation",https://www.sciencedirect.com/science/article/pii/S0378720625000382,"Volume 62, Issue 4",June 2025
Corrigendum to ‘Disentangling the impact of vendor in-role and extra-role performance on client citizenship behavior in enterprise system projects: A response surface analysis’ [Information & Management 62/2 (2025) 104104],https://www.sciencedirect.com/science/article/pii/S0378720625000436,"Volume 62, Issue 4",June 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S037872062500028X,"Volume 62, Issue 3",April 2025
Integrating technology in physical classrooms: The impact of game-based response systems on student learning experience,https://www.sciencedirect.com/science/article/pii/S0378720625000084,"Volume 62, Issue 3",April 2025
The dark side of crowdsourcing of complex tasks: A systematic literature review,https://www.sciencedirect.com/science/article/pii/S0378720625000114,"Volume 62, Issue 3",April 2025
Why ex-users come back: revealing characteristics and patterns of information system use resumption,https://www.sciencedirect.com/science/article/pii/S0378720625000096,"Volume 62, Issue 3",April 2025
"The nexus of mindfulness, affect, and information processing in phishing identification: An empirical examination",https://www.sciencedirect.com/science/article/pii/S0378720625000138,"Volume 62, Issue 3",April 2025
An integrated model of ambivalence and deterrence of bystander inaction in delegitimizing doxing,https://www.sciencedirect.com/science/article/pii/S0378720625000217,"Volume 62, Issue 3",April 2025
Artificial scarcity design heuristics for digital collecting: Evidence from the non-fungible token market,https://www.sciencedirect.com/science/article/pii/S0378720625000126,"Volume 62, Issue 3",April 2025
Gender differences in virtual collaboration effectiveness in hybrid teams,https://www.sciencedirect.com/science/article/pii/S0378720625000102,"Volume 62, Issue 3",April 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720625000175,"Volume 62, Issue 2",March 2025
Addressing bias in generative AI: Challenges and research opportunities in information management,https://www.sciencedirect.com/science/article/pii/S0378720625000060,"Volume 62, Issue 2",March 2025
Better job application systems: Objectively assessing measures of job performance from asynchronous video interviews,https://www.sciencedirect.com/science/article/pii/S0378720624001599,"Volume 62, Issue 2",March 2025
Can B2B online communities reduce enterprises’ default behavior༟—— From social network perspective,https://www.sciencedirect.com/science/article/pii/S0378720624001617,"Volume 62, Issue 2",March 2025
E-mail overload: Exploring employees’ experiences using e-mail during worktime and leisure time and consequences for their subjective well-being,https://www.sciencedirect.com/science/article/pii/S037872062400171X,"Volume 62, Issue 2",March 2025
"Leveraging the metaverse ecosystem: How institutional factors, adoption of metaverse-related technologies, and absorptive capacity drive performance in high-tech small and medium-sized enterprises",https://www.sciencedirect.com/science/article/pii/S0378720624001629,"Volume 62, Issue 2",March 2025
GAI identity threat: When and why do individuals feel threatened?,https://www.sciencedirect.com/science/article/pii/S0378720624001757,"Volume 62, Issue 2",March 2025
Online creators’ strategic cooperation in two-sided synchronous UGC market: Empirical evidence from a livestreaming platform,https://www.sciencedirect.com/science/article/pii/S0378720624001770,"Volume 62, Issue 2",March 2025
Disentangling the impact of bidding price on advertising performance in E-commerce search advertising: The moderating role of product competitiveness,https://www.sciencedirect.com/science/article/pii/S0378720624001782,"Volume 62, Issue 2",March 2025
The state-of-the-art of crowdsourcing systems: A computational literature review and future research agenda using a text analytics approach,https://www.sciencedirect.com/science/article/pii/S0378720625000011,"Volume 62, Issue 2",March 2025
Advancing an LDA-GMM-CorEx topic model with prior domain knowledge in information systems research,https://www.sciencedirect.com/science/article/pii/S0378720624001794,"Volume 62, Issue 2",March 2025
Leveraging structural IT capabilities to promote novelty and efficiency in business model design: A knowledge-based view,https://www.sciencedirect.com/science/article/pii/S0378720624001721,"Volume 62, Issue 2",March 2025
How do influencers’ impression management tactics affect purchase intention in live commerce? – Trust transfer and gender differences,https://www.sciencedirect.com/science/article/pii/S0378720624001769,"Volume 62, Issue 2",March 2025
Will AI-enabled conversational agents acting as digital employees enhance employee job identity?,https://www.sciencedirect.com/science/article/pii/S0378720625000023,"Volume 62, Issue 2",March 2025
The moderating role of employment contract in the relationship between technology overload and employee silence,https://www.sciencedirect.com/science/article/pii/S0378720625000047,"Volume 62, Issue 2",March 2025
The double-edged sword effect of algorithmic transparency: An empirical study of gig workers’ work disengagement under algorithmic management,https://www.sciencedirect.com/science/article/pii/S0378720625000035,"Volume 62, Issue 2",March 2025
